id;tweet_text;tweet_date;sentiment;query_used
1049107395488698368;Vamos facilitar o voto? O candidato que tiver menos corruptos e citados na lava jato como aliado a gente vota, sem briga :);Mon Oct 08 01:21:09 +0000 2018;1;:)
1049107388224208896;@taliriapetrone Parabéns 🎉🎊🍾🎈 Taliria! Você me representa !!!! :);Mon Oct 08 01:21:07 +0000 2018;1;:)
1049107379923685384;@LordGamerFM Fala mais aí! :);Mon Oct 08 01:21:05 +0000 2018;1;:)
1049107372336205824;"nós fizemos uma ""campanha"" linda pro Ciro aqui no twitter e infelizmente ele não foi pro 2o turno como nós sabemos que o coiso não pode ganhar eu acho que devemos no mínimo votar no haddad né ENTÃO VOTA 13 e não vamos deixar o inominável ganhar :) https://t.co/UGiYMLYnMa";Mon Oct 08 01:21:03 +0000 2018;1;:)
1049107363502931968;@Cutezinea Se precisar de ajuda, fala ai,q trabalho com edição a 6 anos :);Mon Oct 08 01:21:01 +0000 2018;1;:)
1049107354380369920;@Mala_Br @phnogueiraj @TACOCS 14 anos e meio :);Mon Oct 08 01:20:59 +0000 2018;1;:)
1049107343378669568;@joaoamoedonovo Eu contei que são. Federais: 5. 1 RS, 1 SC, 2 MG, 3 SP, 1 RJ. :);Mon Oct 08 01:20:56 +0000 2018;1;:)
1049107340736258048;@ayannamendes_ oq houve ?? Que falar tô aqui :);Mon Oct 08 01:20:56 +0000 2018;1;:)
1049107337460555778;@whykyeon amanhã eu vou te chamar por que faz tempo que a gente não se fala só não chamo hoje por que logo eu vou dormir aí ia ficar chato chamar e ja ir dormir :p;Mon Oct 08 01:20:55 +0000 2018;1;:)
1049107332804825088;@Becah32689624 @LarissaFeSale @Alexpaskiainen @lovejigukk @Skrrmy @sxparkling @sginans @SupporterJKJM @MeredithGrey911 @yewontheworld @potatafrita @_peachimin_ Me perdoe pelo erro senhorita, gostaria de me ensinar sua sabedoria? Notei que tenho alguns erros e preciso da sua inteligência :);Mon Oct 08 01:20:54 +0000 2018;1;:)
1049107323476692992;@PhMenezes9 @CamzzMonteiro @oidesculpa @lmjaguardrunk Estou muito consciente sobre o meu voto :);Mon Oct 08 01:20:52 +0000 2018;1;:)
1049107323443171330;@YasminYassine Comecei agorinha a assistir Hold the Dark. É de suspense, tem um ator maravilhoso que fez o papel do Bernard na serie Westworld :p;Mon Oct 08 01:20:52 +0000 2018;1;:)
1049107243680104448;@dudsmf @claraaverbuck @sara_silvestrin Hahahah eu era :);Mon Oct 08 01:20:33 +0000 2018;1;:)
1049107226340810753;@machadolalau @JxVx7 @Mettathore @thayssaavaz @matemolk Ué tô conversando com o cara, kkkkk ui vc tá me ofendendo, e 46% do Brasil, melhor ter um argumento melhor :);Mon Oct 08 01:20:28 +0000 2018;1;:)
1049107203452559360;acho que acabei de perder meus pais, mas antes eles do que a democracia :) e seguimos;Mon Oct 08 01:20:23 +0000 2018;1;:)
1049107201711886336;@_ervadaniinha Mandei DM. Verifica lá. :);Mon Oct 08 01:20:23 +0000 2018;1;:)
1049107199522430976;@dressauro Fico feliz em ajudar :);Mon Oct 08 01:20:22 +0000 2018;1;:)
1049107194975854592;@biiiapontes isso é mta sorte! A minha salvação é que vou passar natal bem bêbada com a família petista do boy :)))))))))))));Mon Oct 08 01:20:21 +0000 2018;1;:)
1049107125232967680;@Isaquepesadao @Shadowfoxy12 @FallinNautilus ta mais tu sabe q existe roubo ne?! e já tem mtas pessoas q tem uma arma, e nem ocorreu a legalização. :p;Mon Oct 08 01:20:04 +0000 2018;1;:)
1049107113610551296;aa tudo bem nenem :) https://t.co/REmafWfrv7;Mon Oct 08 01:20:02 +0000 2018;1;:)
1049107108812271616;@AgathaThomassen cê viu? eu vou fazer umas perguntinhas pra eles depois :);Mon Oct 08 01:20:00 +0000 2018;1;:)
1049107087211593729;alguem me indica uma serie :);Mon Oct 08 01:19:55 +0000 2018;1;:)
1049107069931012096;@pecesiqueira Fudidos* :);Mon Oct 08 01:19:51 +0000 2018;1;:)
1049107069918490624;ai pelo menos existem SIM pessoas sensatas no mundo e acabei de confortar um pouco o meu coração. precisamos nos unir. unidos resistiremos. sempre. :);Mon Oct 08 01:19:51 +0000 2018;1;:)
1049107042798067713;@franciscomacsoa @majorolimpio @FlavioBolsonaro @BolsonaroSP @joicehasselmann No meu estado ( MS ) , elegemos a senadora Soraya Thronicke :);Mon Oct 08 01:19:45 +0000 2018;1;:)
1049107028856197121;meio ano :);Mon Oct 08 01:19:41 +0000 2018;1;:)
1049106995230330881;"@CdNLeon Quem quer tirar a liberdade é quem quer ""democratização da mídia"", nova constituinte e implementar quesito ""cor"" até em atendimento médico. Do outro lado, temos um que apoia um mercado liberal, parecido com o Canadá, por exemplo, que a gente vive :)";Mon Oct 08 01:19:33 +0000 2018;1;:)
1049106987114549248;mt triste com a situ mas de barriga cheia com comidinha dlç que p victor fez :p;Mon Oct 08 01:19:31 +0000 2018;1;:)
1049106957385261061;@_lauraoliva obrigada pela informação, mas não falta pesquisa não, acho que nem o mais inteirado de todos sabe absolutamente tudo sobre um candidato ou outro... e vou ler sim, não sabia dessa :) obrigada mesmo assim;Mon Oct 08 01:19:24 +0000 2018;1;:)
1049106951056121857;Desculpa aí decepcionar os filhinhos de papai :p;Mon Oct 08 01:19:23 +0000 2018;1;:)
1049106889735323648;agora o skaf pode enfiar o pato da fiesp no cu :);Mon Oct 08 01:19:08 +0000 2018;1;:)
1049106888212865025;e tua foto do twitter ta maravilhosa como sempre :) — muito obrigada meu anjo❤❤❤ https://t.co/bn1MF0uBq5;Mon Oct 08 01:19:08 +0000 2018;1;:)
1049106886551916549;@Benjaminho32 @marialevanta @hermioneG004 Se não tem como saber, é só perguntar :) ao invés de assumir uma coisa que não é certa. Não sou PT, não tenho partido e sou ANTI FACISTA - por isso o elogio ao Nordeste.;Mon Oct 08 01:19:07 +0000 2018;1;:)
1049106858861121537;já parabenizei os meus bebezinhos pessoalmente mas vou deixar registrado aqui tbm :), mais um mês de vida que passo com vcs e com ele o meu desejo de vcs terem td a felicidade do mundo e que continuem sendo essas fofurinhas por muito tempo. amo vcs demais https://t.co/xb1DhKpMMg;Mon Oct 08 01:19:01 +0000 2018;1;:)
1049106852984868864;vou dormir chorando :);Mon Oct 08 01:18:59 +0000 2018;1;:)
1049106850065657858;@omarvisa echamela amigooo!! :-);Mon Oct 08 01:18:59 +0000 2018;1;:)
1049106840993390593;Minha playlist pra vocês sofrerem junto comigo :) ♫ https://t.co/TmxzETOBTE #deezer;Mon Oct 08 01:18:57 +0000 2018;1;:)
1049106806407155713;Desculpa aí :-) https://t.co/VNnJORV1aQ;Mon Oct 08 01:18:48 +0000 2018;1;:)
1049106787948027904;os brasileiros fizeram muita merda, eu vou aniquilar vcs bolsobostas, esse é o meu discurso de ódio :);Mon Oct 08 01:18:44 +0000 2018;1;:)
1049106786056359938;"@karenbfr1 Ondeeeee kkkk que mais exatamente, pode??!:):)&lt;3";Mon Oct 08 01:18:43 +0000 2018;1;:)
1049106779207032832;oi quem quer conversar :);Mon Oct 08 01:18:42 +0000 2018;1;:)
1049106753210781696;@diskluma lumaaaaaaaaaaaaa RELAAAAAAAAAXAAAAAAAAAAAAAAA pode não parecer agr, mas vai TUDO ficar bem :) bolso ou haddad ganhando a maior mudança q vamos sentir é na economia;Mon Oct 08 01:18:36 +0000 2018;1;:)
1049106727520690177;@_itsisaabella precisa n xuxu relaxa :) obg linda;Mon Oct 08 01:18:29 +0000 2018;1;:)
1049106722592382976;@joycampsie mt obgd meu amor , te amo mt , pode contar cmg sempre , obgd por meu aguentar :);Mon Oct 08 01:18:28 +0000 2018;1;:)
1049106720394530816;nenhuma novidade :) https://t.co/gpQCnC8bXb;Mon Oct 08 01:18:28 +0000 2018;1;:)
1049106716644843520;quando seu bandido de estimação voltar e vc estiver morrendo de fome vc vai repensar esse lula livre :) — Hm ta bom https://t.co/TCW2ZURtwY;Mon Oct 08 01:18:27 +0000 2018;1;:)
1049106710206586883;@jhovanasnow entendo. no momento, é complicado que um candidato represente totalmente nossos idéias, mas o que nos resta é torcer pela democracia, que é nossa forma de participar e que a violência e o ódio nunca sejam aceitos como forma de resolução de problema algum :);Mon Oct 08 01:18:25 +0000 2018;1;:)
1049106686915633152;"Vocês não imaginam o quanto cada comentário que vocês fazem me motiva &lt;3 obrigada, chuchu :) feliz que ficou feliz por ter vídeo novo hoje &lt;3 https://t.co/RpuHLyKDaU";Mon Oct 08 01:18:20 +0000 2018;1;:)
1049106676241113088;E aí gatinha vom f1 — eu nao fumo :) https://t.co/OSasMXch6B;Mon Oct 08 01:18:17 +0000 2018;1;:)
1049106650819436545;@valentina_real @EvertinsM Verdade Vale :) e o bebê como vai? Que Deus abençoe vcs;Mon Oct 08 01:18:11 +0000 2018;1;:)
1049106644179804161;"@sayurikonai Para TODOS! Independente de raça, sexo ou distúrbio psicológico reconhecido como ""gênero"". :P";Mon Oct 08 01:18:10 +0000 2018;1;:)
1049106634461667328;@isabelaltda Nenhum nem outro, não apoio nenhum. Mas entre os 2, prefiro o que respeita a todos igualmente. :);Mon Oct 08 01:18:07 +0000 2018;1;:)
1049106601641222145;tá triste? aí vou falar com a kamilla pra ela me dar conselhos mais amanhã finjo q ela não existe tá entediada? aí vou falar com a kamilla p gente fazer alguma coisa já que ninguém mais me deu atenção mais depois vou sair com quem tá cagando pra mim :);Mon Oct 08 01:17:59 +0000 2018;1;:)
1049106596310265857;Vai pra Venezuela China Cuba aonde seus canditados possuem ideologias semelhantes :) — engraçado que o PT que vcs tanto falam ficou 14 anos no poder e a gente nunca voltou pra ditadura https://t.co/W2VJChG7mM;Mon Oct 08 01:17:58 +0000 2018;1;:)
1049106572314595328;@guilherme_B_O O nordeste é pobre pq foi esquecido por muito tempo :);Mon Oct 08 01:17:52 +0000 2018;1;:)
1049106567277293568;@diegogigaton @joaoamoedonovo Meu tbm, vou votar nele em 2022 :);Mon Oct 08 01:17:51 +0000 2018;1;:)
1049106562663567361;@smiliemin interessante considerando que a igreja católica brasileira ajudou a fundar o pt e muito padre e freira que tive o privilégio de conhecer lutou contra a ditadura aqui no rs :);Mon Oct 08 01:17:50 +0000 2018;1;:)
1049106538017824768;@maaarixx se joga, mas só se for seguro pra voce :);Mon Oct 08 01:17:44 +0000 2018;1;:)
1049106535912235017;@webdivalet @beatrizhoranBM Quando tiver coragem de vir para o Brasil me fala, as portas aqui de casa está sempre abertas pra vc, Beatriz :);Mon Oct 08 01:17:44 +0000 2018;1;:)
1049106532955303936;Belleza de domingo :);Mon Oct 08 01:17:43 +0000 2018;1;:)
1049106530933624832;@Roberto_Barreto então não foi direcionado a vc :-);Mon Oct 08 01:17:43 +0000 2018;1;:)
1049106530715488256;TAMO é FUDIDO :);Mon Oct 08 01:17:43 +0000 2018;1;:)
1049106515037229058;tava falando com minha mae e ela “não, eu sei que você odeia o bolsonaro” que bom :);Mon Oct 08 01:17:39 +0000 2018;1;:)
1049106509924319237;@jjtaegguk Acho que posso ligar com isso :);Mon Oct 08 01:17:38 +0000 2018;1;:)
1049106495927963650;@fabianoaraca @_rodrigomattos_ Aqui no meu querido Maranhão estou muito bem empregado, devido meu esforço e conhecimento. Sem pretensão alguma de ir aí buscar emprego. Mas se quiser, vem passar tuas férias aqui. É o que vocês fazem de melhor.. :);Mon Oct 08 01:17:34 +0000 2018;1;:)
1049106474578989056;@hemswortx mas espero que de tudo certo la com vc e sua familia :);Mon Oct 08 01:17:29 +0000 2018;1;:)
1049106423966261248;desculpa mas agr eu so uso coração laranja :);Mon Oct 08 01:17:17 +0000 2018;1;:)
1049106380475584512;Pela segunda vez na minha vida, me sinto representada politicamente :) https://t.co/qca3QdAQZp;Mon Oct 08 01:17:07 +0000 2018;1;:)
1049106373202628611;meu feed ta uma graça finamente uma coisa boa :);Mon Oct 08 01:17:05 +0000 2018;1;:)
1049106370237218816;Em alguns minutos entraremos ao vivo no instagram! Querem trocar ideia e fugir um pouco dessa loucura política? Essa é a proposta! Vamoooo É daqui a pouquinho! :D;Mon Oct 08 01:17:04 +0000 2018;1;:)
1049106361521455105;boa noite :p https://t.co/hwQyj3DZ6O;Mon Oct 08 01:17:02 +0000 2018;1;:)
1049106320845131777;pq é q ng gosta de mim antes de me conhecer? esperem só até ouvirem o meu riso q passam logo a adorar me :);Mon Oct 08 01:16:52 +0000 2018;1;:)
1049106318840254469;@flahqueiroz Um só! Só o menino :);Mon Oct 08 01:16:52 +0000 2018;1;:)
1049106311361830913;@Kamheizer Ok mas já vou avisando que eu sou um porre :);Mon Oct 08 01:16:50 +0000 2018;1;:)
1049106286305062913;Mano e agr? Nenhum dos dois são votáveis pra mim. Fudeu :);Mon Oct 08 01:16:44 +0000 2018;1;:)
1049106266164015105;@anahilgemberg @bgoolk @anaclarabvieira A diferença é q n somos presidente deles! :);Mon Oct 08 01:16:39 +0000 2018;1;:)
1049106232852672512;:D Luis Fortes - Sorria Você Está Sendo Trocado https://t.co/Vq8ovY194G via @YouTube;Mon Oct 08 01:16:32 +0000 2018;1;:)
1049106222161510401;E continua... #elenão :);Mon Oct 08 01:16:29 +0000 2018;1;:)
1049106215077380096;Meus posts anteriores não quer dizer q eu apoie o pt e esse n quer dizer q eu apoie o bolso :);Mon Oct 08 01:16:27 +0000 2018;1;:)
1049106208823685120;@stealyasoul_ Amanhã vou p as Caraíbas :);Mon Oct 08 01:16:26 +0000 2018;1;:)
1049106207548628992;@xjaomarcos @brunavcam Vc n tem argumento, vc se baseia na sua propria opinião de uma pessoa cega que não consegue sair de uma bolha politica, graças a deus a maioria da população brasileir está com o bolsonaro pelo o q vimos hj :) abraço;Mon Oct 08 01:16:25 +0000 2018;1;:)
1049106206994980865;vou parar por aqui, mas se quiserem tem muito mais :) https://t.co/LMQ5fc1NZ1;Mon Oct 08 01:16:25 +0000 2018;1;:)
1049106185750810627;@Francarlo10 Oi, Francarlo. Tudo bem? Geralmente, fazemos o cadastro biométrico até o horário do jogo. Divulgaremos as informações detalhadas mais para frente :);Mon Oct 08 01:16:20 +0000 2018;1;:)
1049106179367084032;@FministaCansada @savemeplesase Claro, como eu adoro passar fome :);Mon Oct 08 01:16:19 +0000 2018;1;:)
1049106169472724992;@marcogomes Hahaha é engraçado demais isso. Num momento, vamos todos juntos, depois lavo as minhas mãos e que se foda. Bela consciência de classe :);Mon Oct 08 01:16:16 +0000 2018;1;:)
1049106156252217350;aproveitando aqui para pedir para VOCÊ sim VOCÊ MESMX QUE SEGUE E APOIA O BONORO me de unf agora OU MELHOR da um block :) nao quero nenhuma ligação com quem apoia aquele ser desprezivel;Mon Oct 08 01:16:13 +0000 2018;1;:)
1049106138346790912;@ladyliiny Melhor, vão pra Venezuela! :D;Mon Oct 08 01:16:09 +0000 2018;1;:)
1049106131010899969;eh, definitivamente eu desisto do brasil, de agora em diante nosso futuro vai ser só regredindo, caindo mais e mais no buraco, mas tudo bem né, pq o PT tá lá feliz governando o país e tirando uns trocados pra eles :);Mon Oct 08 01:16:07 +0000 2018;1;:)
1049106125600305154;@_purposegirl @_naandax @dixgomezz Sim, talvez :);Mon Oct 08 01:16:06 +0000 2018;1;:)
1049106117677211648;"tava tendo uma crise existencial aqui joguei uma partida escutando um som e agr ta tudo de boa &lt;3 :)";Mon Oct 08 01:16:04 +0000 2018;1;:)
1049106105908023298;Tô na minha cidade natal :);Mon Oct 08 01:16:01 +0000 2018;1;:)
1049106093593513985;- Na moral, melhor me excluir ! Porque até o segundo turno pensa no N O J O que eu vou estar :) (principalmente com o ramo gospel) OBS: eu costumo generalizar :) p a z;Mon Oct 08 01:15:58 +0000 2018;1;:)
1049106086211584000;@mandycollii Opa, Amanda! Vou verificar isso agora mesmo. Vem na DM. Te espero. :) https://t.co/5yUsfK64x1;Mon Oct 08 01:15:57 +0000 2018;1;:)
1049106072353611776;@lucianoo_ds bom pra ela! tem gnt q precisa :);Mon Oct 08 01:15:53 +0000 2018;1;:)
1049105968766832640;essa semana vou começar a ensaiar trivia love pra cantar bem bonito pra vc :) https://t.co/ONzkvkvzfh;Mon Oct 08 01:15:29 +0000 2018;1;:)
1049105951566045184;Eu nem acho que os eleitores do Bolsonaro sejam burros, são mau caráter mesmo. Chamar eles de burros ou ignorantes é diminuir demais o crime deles. :);Mon Oct 08 01:15:24 +0000 2018;1;:)
1049105939897507840;@IvanValente Bem vindo novamente :D;Mon Oct 08 01:15:22 +0000 2018;1;:)
1049105936873410560;Já pensou em apoiar o canal e meus cosplays? Que tal se tornar um padrim? :) https://t.co/jmoNeAc5YB https://t.co/ZcEh8IuZKM;Mon Oct 08 01:15:21 +0000 2018;1;:)
1049105932284821506;@thfreitas_ @mauriciould Eleitor da Dilma nunca votou com arma na cabine de votação, só p lembrar. :);Mon Oct 08 01:15:20 +0000 2018;1;:)
1049105919089496065;Tô vivo e online. Aceito mensagem :);Mon Oct 08 01:15:17 +0000 2018;1;:)
1049105913188143104;Trocar ideia eu troco Agora falta coragem — Pf fala cmg vai :) https://t.co/uK92LCo4m6;Mon Oct 08 01:15:15 +0000 2018;1;:)
1049105909207769089;difícil a gente considerar tanto a pessoa e vê que ela só olha pra você quando precisa :);Mon Oct 08 01:15:14 +0000 2018;1;:)
1049105870565642240;Pela democratização dos Brs e pelo futuro do EXO no Brasil, eu voto não a stream em chats Coreanos. Pás!! 💁 Spotify YouTube e Shazam nos esperam :) @weareoneEXO @LAY_zhang_ @B_hundred_Hyun;Mon Oct 08 01:15:05 +0000 2018;1;:)
1049105866035777536;Namorando? — Não, prox pergunta! : )) https://t.co/wbZHrnJs9o;Mon Oct 08 01:15:04 +0000 2018;1;:)
1049105853855555589;Acho que vou desinstalar os aplicativos :));Mon Oct 08 01:15:01 +0000 2018;1;:)
1049105835417358337;@guslemos06 faz bem a cara de homem mesmo querer votar em bolsonaro e falar mal de socialismo embasado em video no youtube kk e eu quem passo vergonha :D;Mon Oct 08 01:14:57 +0000 2018;1;:)
1049105830078029826;Quarta tem 3 temp de riverdale aaaa :);Mon Oct 08 01:14:55 +0000 2018;1;:)
1049105829163683844;@KarencBubbles pode ser! :P;Mon Oct 08 01:14:55 +0000 2018;1;:)
1049105827741814785;Mesmo não tendo votado esse ano, e sem ter declarado voto, imagino que devo fazer parte da lista de personas non gratas de algumas pessoas. Mas quero deixar registrado que todos continuarão sendo muito bem recebidos por aqui quando quiserem. :);Mon Oct 08 01:14:55 +0000 2018;1;:)
1049105808171126785;@_alinesf_ @softgxrrl @todorokiur @kcamzbello @Luc4sxcx Amiguinhos, pelo visto vocês votam mesmo no PT, haha. É fascismo! :) #PatriaEducadora;Mon Oct 08 01:14:50 +0000 2018;1;:)
1049105808099876866;@gguknon @Viitor_Henrique Oi! Não fica nervosa não... só trazer argumentos reais e relevantes que a gente continua a discussão, não sou intolerante como vocês :);Mon Oct 08 01:14:50 +0000 2018;1;:)
1049105800076124165;que ótimo! estou melhor agora :) — eitaaaa kakakak https://t.co/i29K7TOJaV;Mon Oct 08 01:14:48 +0000 2018;1;:)
1049105791955951616;@hiperboleerrada Se vc ta sem cabeça, não vale a pena, a série ja ta quase não valendo a pena com a cabeça boa, então só fica dboa :);Mon Oct 08 01:14:46 +0000 2018;1;:)
1049105775417839616;@jairbolsonaro @alexbastos19 Ainda to esperando pra ver suas propostas pra mudança :);Mon Oct 08 01:14:42 +0000 2018;1;:)
1049105722129244161;@Benthroldo Lado bom: SP elegeu o Douglas Belchior, PSOL, representante forte do movimento negro. :);Mon Oct 08 01:14:30 +0000 2018;1;:)
1049105717192536064;Agora no segundo turno, teremos uma noção de quantas pessoas são coniventes com corrupção :D;Mon Oct 08 01:14:29 +0000 2018;1;:)
1049105697676382210;Eu só queria um açaí.... será q é pedir d+.... SERÁ BRASIL..., SERÁ MUNDO EM (:-:);Mon Oct 08 01:14:24 +0000 2018;1;:)
1049105658166095872;@sf9mozinhos Sergipe e Bahia :D;Mon Oct 08 01:14:15 +0000 2018;1;:)
1049105602943901697;@karenbfr1 Que'l fôí??:);Mon Oct 08 01:14:01 +0000 2018;1;:)
1049105596992110592;Acabou que eu perdi todo meu dia na internet vendo coisa de eleição e não me diverti nada, só me estressei. De novo :);Mon Oct 08 01:14:00 +0000 2018;1;:)
1049105537827266560;@DcPuvuPu @Thqqnx_ @SqvageUHCs Sou old :D mais eu só fui ser reconhecido no final de 2017;Mon Oct 08 01:13:46 +0000 2018;1;:)
1049105537705676800;que lindo como me toman de pelotuda! ! ! :);Mon Oct 08 01:13:46 +0000 2018;1;:)
1049105513135394817;@6xx_god votar nulo nessa conjuntura é dar força ao bolsonaro :);Mon Oct 08 01:13:40 +0000 2018;1;:)
1049105513068351488;@torresheloa Eu ia querer uma lei pra todo mundo usar Rosa :);Mon Oct 08 01:13:40 +0000 2018;1;:)
1049105479455178753;"são ""só"" quatro anos galera, a gente morre até lá :)";Mon Oct 08 01:13:32 +0000 2018;1;:)
1049105449876967424;Entendi! Sou LOVE e Wannable e te garanto que caso comece a stanear NU'EST, não vai se arrepender :) Recomendo Love Paint e Ove... — Love paint é minha música favorita deles aaaaaae a discografia em si já ouvi so teria que me ap... https://t.co/fvW7eHsebx;Mon Oct 08 01:13:25 +0000 2018;1;:)
1049105446144024576;OPAHHHHHH TU ÉS TAO LINDA E MARAVILHOSA MEU!! Obrigada, a sério, o dia mal começou e já me conseguiste fazer todo o dia valer apena :) És linda linda linda e fantástica e única e nem tenho palavras que cheguem ou que possam explicar https://t.co/sxDz0wMVuq;Mon Oct 08 01:13:24 +0000 2018;1;:)
1049105432910991362;"@umbookaholic @spiderszman Ah, valeuzão por lembrar! :) ""Isso é um braço de metal? Isso é muito maneiro!"" Hahahaha! #GuerraCivil";Mon Oct 08 01:13:21 +0000 2018;1;:)
1049105421036863489;@analupires13 @madupeixotoo eu ficaria mais feliz em saber q descontaminei um pouco o ar :);Mon Oct 08 01:13:18 +0000 2018;1;:)
1049105412778315776;Aos sulistas que não estudam Geografia e acham que o Pará fica no Nordeste: continuem, vou fingir que isso é verdade. :);Mon Oct 08 01:13:16 +0000 2018;1;:)
1049105412681814019;@ImaginarioVv @ruialbano02 Por acaso tenho que recebi gorjas e ordenado :p mas tá não tou economicamente confortável pá gastar guita a parva;Mon Oct 08 01:13:16 +0000 2018;1;:)
1049105412040085507;teremos um Congresso de merda :);Mon Oct 08 01:13:16 +0000 2018;1;:)
1049105398316388352;@ajulysantos Deixa eles Ju, de volta as origens. :);Mon Oct 08 01:13:13 +0000 2018;1;:)
1049105363847577601;@vitorjacint Teu candidato ficou 26 anos no poder e aprovou 2 projetos, já se envolveu com corrupção sim, provou várias vezes estar a favor da elite, vai retirar 13° e colocar o valor de IR igual pra ricos e pra pobres, não tem entende de economia e n tem propostas. Boa sorte pra vc tbm :);Mon Oct 08 01:13:04 +0000 2018;1;:)
1049105360743743488;curtam :) https://t.co/S4AoN589pA;Mon Oct 08 01:13:04 +0000 2018;1;:)
1049105359116427264;"(#OFF) É extremamente entristecedor e desesperador ver esses resultados das eleições. Por favor, vamos nos manter unidos, vamos defender a nossa liberdade! ""Pois eu não volto pra cozinha, nem o negro pra senzala, nem o gay pro armário. o choro é livre ( e nós também) :))))""";Mon Oct 08 01:13:03 +0000 2018;1;:)
1049105331681415173;@rafabarbosa já havia declarado que nesse cenário específico, isso aconteceria :);Mon Oct 08 01:12:57 +0000 2018;1;:)
1049105322294558721;@leandro65015038 @guilhermino_jr @Estadao @EstadaoPolitica bom, só peço que vote consciente :);Mon Oct 08 01:12:54 +0000 2018;1;:)
1049105281953742849;aa to faltando mt, decido q vou fazer algo.. FALTAR AMANHA, boa :);Mon Oct 08 01:12:45 +0000 2018;1;:)
1049105278116028416;@acordaQueiroz sim ela minha tia e o filho dela sao bozo :))))) ja viu ne;Mon Oct 08 01:12:44 +0000 2018;1;:)
1049105268892741632;@naiamoraeZz Farei um vídeo só sobre isso :);Mon Oct 08 01:12:42 +0000 2018;1;:)
1049105259208032256;Deve ter sido lindo :) assunto não faltará.;Mon Oct 08 01:12:39 +0000 2018;1;:)
1049105236181311489;Mais um dia normal na minha vida :);Mon Oct 08 01:12:34 +0000 2018;1;:)
1049105214010286080;olha eu só sei de uma coisa eu quero muito ver a nona temporada de TWD :);Mon Oct 08 01:12:29 +0000 2018;1;:)
1049105210944233472;"@_SubNinja @nanyhill @vinnyVTL @folha meu querido, ele diz ""eu sou a favor tortura sim"", não entendo o que ele precisa dizer pra vc acreditar nisso. a entrevista é velha mas até hoje é isso que o bolsonaro representa pro brasil. se vc é contra tortura, está do lado errado da história. mas dá tempo de mudar :)";Mon Oct 08 01:12:28 +0000 2018;1;:)
1049105196993921025;Meu gato e mo fofin :);Mon Oct 08 01:12:25 +0000 2018;1;:)
1049105173526839296;@luizaerundina Bem vinda, novamente :D;Mon Oct 08 01:12:19 +0000 2018;1;:)
1049105169785479168;jurava que Fátima ganharia logo no primeiro turno...mas vamo que vamo rumo a vitória no segundo :) 🙏;Mon Oct 08 01:12:18 +0000 2018;1;:)
1049105156669943812;@valentina_real melhor que um fascista no governo :);Mon Oct 08 01:12:15 +0000 2018;1;:)
1049105131575431168;@tusios tsu entre vc e o paulo guedes eu escolho vc! :D;Mon Oct 08 01:12:09 +0000 2018;1;:)
1049105124910661633;só queríamos ser livres no nosso proprio pais :);Mon Oct 08 01:12:07 +0000 2018;1;:)
1049105119818731521;Bem, meus dois deputados foram eleitos : ) To bem bem com isso na verdade;Mon Oct 08 01:12:06 +0000 2018;1;:)
1049105111342047234;Micheinha, rox e abay vieram almoçar aqui na minha vó :);Mon Oct 08 01:12:04 +0000 2018;1;:)
1049105091389739008;@arouca no caso, eu sou a pessoa que vai pro banho, ne :p;Mon Oct 08 01:11:59 +0000 2018;1;:)
1049105088944459776;PSOL tinha 6 deputados federais em 2019 serão 11 :) https://t.co/nPw8YrbLdJ;Mon Oct 08 01:11:59 +0000 2018;1;:)
1049105086448902144;@Forevitao @Lillih_rr VOTO NULO :);Mon Oct 08 01:11:58 +0000 2018;1;:)
1049105064135155712;Ganhei 4-1 :) https://t.co/onbxpXkxeP;Mon Oct 08 01:11:53 +0000 2018;1;:)
1049105035026747393;@softstaehyung Até ele ser re-eleito novamente. :);Mon Oct 08 01:11:46 +0000 2018;1;:)
1049105011890954240;@oliveirandreee tudo bem andré, respeito sua opinião, vá em frente com o que acha melhor :) somos cristãos mas temos opiniões diferentes e isso n é errado.;Mon Oct 08 01:11:40 +0000 2018;1;:)
1049105010494251008;@anahisunlight Ah :/ mas sem problemas, vou ver se consigo baixar :);Mon Oct 08 01:11:40 +0000 2018;1;:)
1049105005582725123;@Itspedrito Maior média de mortes também :);Mon Oct 08 01:11:39 +0000 2018;1;:)
1049105004014063616;Homem acha que mulher é besta, né? :);Mon Oct 08 01:11:39 +0000 2018;1;:)
1049105000583053314;@baixasuabola @Cherrylightwood Vamo tentar :);Mon Oct 08 01:11:38 +0000 2018;1;:)
1049104972409962497;@EuCardoso7 deve ser porque odeio visita surpresa :);Mon Oct 08 01:11:31 +0000 2018;1;:)
1049104971462070272;Tchau Querido!!!! :p https://t.co/q6TtmtdXgI;Mon Oct 08 01:11:31 +0000 2018;1;:)
1049104968400220163;@UOLNoticias que boa notícia :);Mon Oct 08 01:11:30 +0000 2018;1;:)
1049104953422348288;"@Guri_doSul Entre o PT e o Bolsoro eu sou o que tá escrito na minha header, Gui kkkkkkkkkkkkk Moço tu que sumiu do meu WhatsApp. Eu falo pra todo mundo: pode me incomodar que eu converso a hora que for. Me infernize porque gosto muito de ti, mano &lt;3 Me chame na DM porque to sem celular. :)";Mon Oct 08 01:11:26 +0000 2018;1;:)
1049104949513281541;@mirela_delfinof KKKKKK parabéns ao orgulho das pessoas que votaram no ciro, mesmo sabendo que ele não ia para o segundo turno :) valeu garerinha;Mon Oct 08 01:11:26 +0000 2018;1;:)
